state,crime_type,count,year
d&n haveli and daman & diu,culpable homicide not amounting to murder (sec. 304 ipc),6.0,2022
delhi,culpable homicide not amounting to murder (sec. 304 ipc),1.0,2022
jammu & kashmir,culpable homicide not amounting to murder (sec. 304 ipc),90.0,2022
ladakh,culpable homicide not amounting to murder (sec. 304 ipc),25.0,2022
lakshadweep,culpable homicide not amounting to murder (sec. 304 ipc),0.0,2022
puducherry,culpable homicide not amounting to murder (sec. 304 ipc),0.0,2022
total ut(s),culpable homicide not amounting to murder (sec. 304 ipc),1.0,2022
total all india,culpable homicide not amounting to murder (sec. 304 ipc),126.0,2022
andhra pradesh,causing death by negligence,7921.0,2022
arunachal pradesh,causing death by negligence,118.0,2022
assam,causing death by negligence,2867.0,2022
bihar,causing death by negligence,8242.0,2022
chhattisgarh,causing death by negligence,5743.0,2022
goa,causing death by negligence,180.0,2022
gujarat,causing death by negligence,7022.0,2022
haryana,causing death by negligence,4986.0,2022
himachal pradesh,causing death by negligence,712.0,2022
jharkhand,causing death by negligence,3798.0,2022
karnataka,causing death by negligence,11225.0,2022
kerala,causing death by negligence,3570.0,2022
madhya pradesh,causing death by negligence,13281.0,2022
maharashtra,causing death by negligence,14990.0,2022
manipur,causing death by negligence,107.0,2022
meghalaya,causing death by negligence,89.0,2022
mizoram,causing death by negligence,87.0,2022
nagaland,causing death by negligence,50.0,2022
odisha,causing death by negligence,5150.0,2022
punjab,causing death by negligence,3120.0,2022
rajasthan,causing death by negligence,10327.0,2022
sikkim,causing death by negligence,59.0,2022
tamil nadu,causing death by negligence,17225.0,2022
telangana,causing death by negligence,7233.0,2022
tripura,causing death by negligence,240.0,2022
uttar pradesh,causing death by negligence,22796.0,2022
uttarakhand,causing death by negligence,389.0,2022
west bengal,causing death by negligence,4831.0,2022
total state(s),causing death by negligence,156358.0,2022
chandigarh,causing death by negligence,31.0,2022
d&n haveli and daman & diu,causing death by negligence,77.0,2022
delhi,causing death by negligence,113.0,2022
jammu & kashmir,causing death by negligence,1686.0,2022
ladakh,causing death by negligence,633.0,2022
lakshadweep,causing death by negligence,64.0,2022
puducherry,causing death by negligence,0.0,2022
total ut(s),causing death by negligence,134.0,2022
total all india,causing death by negligence,2738.0,2022
andhra pradesh,causing death by negligence,296.0,2022
arunachal pradesh,causing death by negligence,8.0,2022
assam,causing death by negligence,265.0,2022
bihar,causing death by negligence,0.0,2022
chhattisgarh,causing death by negligence,897.0,2022
goa,causing death by negligence,4.0,2022
gujarat,causing death by negligence,62.0,2022
haryana,causing death by negligence,384.0,2022
himachal pradesh,causing death by negligence,48.0,2022
jharkhand,causing death by negligence,101.0,2022
karnataka,causing death by negligence,320.0,2022
kerala,causing death by negligence,86.0,2022
madhya pradesh,causing death by negligence,274.0,2022
maharashtra,causing death by negligence,793.0,2022
manipur,causing death by negligence,0.0,2022
meghalaya,causing death by negligence,3.0,2022
mizoram,causing death by negligence,7.0,2022
nagaland,causing death by negligence,11.0,2022
odisha,causing death by negligence,10.0,2022
punjab,causing death by negligence,37.0,2022
rajasthan,causing death by negligence,653.0,2022
sikkim,causing death by negligence,6.0,2022
tamil nadu,causing death by negligence,241.0,2022
telangana,causing death by negligence,164.0,2022
tripura,causing death by negligence,8.0,2022
uttar pradesh,causing death by negligence,2659.0,2022
uttarakhand,causing death by negligence,5.0,2022
west bengal,causing death by negligence,115.0,2022
total state(s),causing death by negligence,7457.0,2022
chandigarh,causing death by negligence,11.0,2022
d&n haveli and daman & diu,causing death by negligence,1.0,2022
delhi,causing death by negligence,27.0,2022
jammu & kashmir,causing death by negligence,241.0,2022
ladakh,causing death by negligence,29.0,2022
lakshadweep,causing death by negligence,4.0,2022
puducherry,causing death by negligence,0.0,2022
total ut(s),causing death by negligence,121.0,2022
total all india,causing death by negligence,434.0,2022
andhra pradesh,dowry deaths (sec.304-b ipc),100.0,2022
arunachal pradesh,dowry deaths (sec.304-b ipc),0.0,2022
assam,dowry deaths (sec.304-b ipc),175.0,2022
bihar,dowry deaths (sec.304-b ipc),1057.0,2022
chhattisgarh,dowry deaths (sec.304-b ipc),57.0,2022
goa,dowry deaths (sec.304-b ipc),0.0,2022
gujarat,dowry deaths (sec.304-b ipc),10.0,2022
haryana,dowry deaths (sec.304-b ipc),234.0,2022
himachal pradesh,dowry deaths (sec.304-b ipc),1.0,2022
jharkhand,dowry deaths (sec.304-b ipc),208.0,2022
karnataka,dowry deaths (sec.304-b ipc),165.0,2022
kerala,dowry deaths (sec.304-b ipc),11.0,2022
madhya pradesh,dowry deaths (sec.304-b ipc),518.0,2022
maharashtra,dowry deaths (sec.304-b ipc),180.0,2022
manipur,dowry deaths (sec.304-b ipc),0.0,2022
meghalaya,dowry deaths (sec.304-b ipc),1.0,2022
mizoram,dowry deaths (sec.304-b ipc),0.0,2022
nagaland,dowry deaths (sec.304-b ipc),0.0,2022
odisha,dowry deaths (sec.304-b ipc),263.0,2022
punjab,dowry deaths (sec.304-b ipc),71.0,2022
rajasthan,dowry deaths (sec.304-b ipc),451.0,2022
sikkim,dowry deaths (sec.304-b ipc),0.0,2022
tamil nadu,dowry deaths (sec.304-b ipc),29.0,2022
telangana,dowry deaths (sec.304-b ipc),137.0,2022
tripura,dowry deaths (sec.304-b ipc),25.0,2022
uttar pradesh,dowry deaths (sec.304-b ipc),2138.0,2022
uttarakhand,dowry deaths (sec.304-b ipc),70.0,2022
west bengal,dowry deaths (sec.304-b ipc),406.0,2022
total state(s),dowry deaths (sec.304-b ipc),6307.0,2022
chandigarh,dowry deaths (sec.304-b ipc),0.0,2022
d&n haveli and daman & diu,dowry deaths (sec.304-b ipc),1.0,2022
delhi,dowry deaths (sec.304-b ipc),1.0,2022
jammu & kashmir,dowry deaths (sec.304-b ipc),131.0,2022
ladakh,dowry deaths (sec.304-b ipc),9.0,2022
lakshadweep,dowry deaths (sec.304-b ipc),0.0,2022
puducherry,dowry deaths (sec.304-b ipc),0.0,2022
total ut(s),dowry deaths (sec.304-b ipc),1.0,2022
total all india,dowry deaths (sec.304-b ipc),143.0,2022
andhra pradesh,abetment of suicide (sec.305/306 ipc),533.0,2022
arunachal pradesh,abetment of suicide (sec.305/306 ipc),3.0,2022
assam,abetment of suicide (sec.305/306 ipc),155.0,2022
bihar,abetment of suicide (sec.305/306 ipc),17.0,2022
chhattisgarh,abetment of suicide (sec.305/306 ipc),222.0,2022
goa,abetment of suicide (sec.305/306 ipc),3.0,2022
gujarat,abetment of suicide (sec.305/306 ipc),496.0,2022
haryana,abetment of suicide (sec.305/306 ipc),578.0,2022
himachal pradesh,abetment of suicide (sec.305/306 ipc),73.0,2022
jharkhand,abetment of suicide (sec.305/306 ipc),132.0,2022
karnataka,abetment of suicide (sec.305/306 ipc),682.0,2022
kerala,abetment of suicide (sec.305/306 ipc),82.0,2022
madhya pradesh,abetment of suicide (sec.305/306 ipc),1181.0,2022
maharashtra,abetment of suicide (sec.305/306 ipc),1375.0,2022
manipur,abetment of suicide (sec.305/306 ipc),6.0,2022
meghalaya,abetment of suicide (sec.305/306 ipc),6.0,2022
mizoram,abetment of suicide (sec.305/306 ipc),0.0,2022
nagaland,abetment of suicide (sec.305/306 ipc),0.0,2022
odisha,abetment of suicide (sec.305/306 ipc),71.0,2022
punjab,abetment of suicide (sec.305/306 ipc),565.0,2022
rajasthan,abetment of suicide (sec.305/306 ipc),347.0,2022
sikkim,abetment of suicide (sec.305/306 ipc),2.0,2022
tamil nadu,abetment of suicide (sec.305/306 ipc),289.0,2022
telangana,abetment of suicide (sec.305/306 ipc),636.0,2022
tripura,abetment of suicide (sec.305/306 ipc),15.0,2022
uttar pradesh,abetment of suicide (sec.305/306 ipc),1011.0,2022
uttarakhand,abetment of suicide (sec.305/306 ipc),56.0,2022
west bengal,abetment of suicide (sec.305/306 ipc),727.0,2022
total state(s),abetment of suicide (sec.305/306 ipc),9263.0,2022
chandigarh,abetment of suicide (sec.305/306 ipc),5.0,2022
d&n haveli and daman & diu,abetment of suicide (sec.305/306 ipc),8.0,2022
delhi,abetment of suicide (sec.305/306 ipc),1.0,2022
jammu & kashmir,abetment of suicide (sec.305/306 ipc),73.0,2022
ladakh,abetment of suicide (sec.305/306 ipc),44.0,2022
lakshadweep,abetment of suicide (sec.305/306 ipc),0.0,2022
puducherry,abetment of suicide (sec.305/306 ipc),0.0,2022
total ut(s),abetment of suicide (sec.305/306 ipc),6.0,2022
total all india,abetment of suicide (sec.305/306 ipc),137.0,2022
andhra pradesh,hurt,3105.0,2022
arunachal pradesh,hurt,96.0,2022
assam,hurt,2075.0,2022
bihar,hurt,69347.0,2022
chhattisgarh,hurt,22431.0,2022
goa,hurt,8.0,2022
gujarat,hurt,702.0,2022
haryana,hurt,2063.0,2022
himachal pradesh,hurt,2472.0,2022
jharkhand,hurt,5698.0,2022
karnataka,hurt,3445.0,2022
kerala,hurt,7179.0,2022
madhya pradesh,hurt,70530.0,2022
maharashtra,hurt,285.0,2022
manipur,hurt,3.0,2022
meghalaya,hurt,61.0,2022
mizoram,hurt,39.0,2022
nagaland,hurt,4.0,2022
odisha,hurt,6435.0,2022
punjab,hurt,1881.0,2022
rajasthan,hurt,34025.0,2022
sikkim,hurt,15.0,2022
tamil nadu,hurt,16021.0,2022
telangana,hurt,1270.0,2022
tripura,hurt,216.0,2022
uttar pradesh,hurt,47675.0,2022
uttarakhand,hurt,875.0,2022
west bengal,hurt,4222.0,2022
total state(s),hurt,302178.0,2022
chandigarh,hurt,22.0,2022
d&n haveli and daman & diu,hurt,22.0,2022
delhi,hurt,26.0,2022
jammu & kashmir,hurt,3583.0,2022
ladakh,hurt,2105.0,2022
lakshadweep,hurt,20.0,2022
puducherry,hurt,8.0,2022
total ut(s),hurt,274.0,2022
total all india,hurt,6060.0,2022
andhra pradesh,hurt,5.0,2022
arunachal pradesh,hurt,0.0,2022
assam,hurt,2.0,2022
bihar,hurt,1.0,2022
chhattisgarh,hurt,0.0,2022
goa,hurt,0.0,2022
gujarat,hurt,5.0,2022
haryana,hurt,0.0,2022
himachal pradesh,hurt,0.0,2022
jharkhand,hurt,1.0,2022
karnataka,hurt,4.0,2022
kerala,hurt,3.0,2022
madhya pradesh,hurt,0.0,2022
maharashtra,hurt,5.0,2022
manipur,hurt,0.0,2022
meghalaya,hurt,0.0,2022
mizoram,hurt,0.0,2022
nagaland,hurt,0.0,2022
odisha,hurt,10.0,2022
punjab,hurt,4.0,2022
rajasthan,hurt,2.0,2022
sikkim,hurt,0.0,2022
tamil nadu,hurt,5.0,2022
telangana,hurt,3.0,2022
tripura,hurt,0.0,2022
uttar pradesh,hurt,2.0,2022
uttarakhand,hurt,0.0,2022
west bengal,hurt,11.0,2022
total state(s),hurt,63.0,2022
chandigarh,hurt,0.0,2022
d&n haveli and daman & diu,hurt,0.0,2022
delhi,hurt,0.0,2022
jammu & kashmir,hurt,7.0,2022
ladakh,hurt,1.0,2022
lakshadweep,hurt,0.0,2022
puducherry,hurt,0.0,2022
total ut(s),hurt,0.0,2022
total all india,hurt,8.0,2022
andhra pradesh,assault on women with intent to outrage her modesty,38.0,2022
arunachal pradesh,assault on women with intent to outrage her modesty,0.0,2022
assam,assault on women with intent to outrage her modesty,0.0,2022
bihar,assault on women with intent to outrage her modesty,4.0,2022
chhattisgarh,assault on women with intent to outrage her modesty,0.0,2022
goa,assault on women with intent to outrage her modesty,2.0,2022
gujarat,assault on women with intent to outrage her modesty,3.0,2022
haryana,assault on women with intent to outrage her modesty,20.0,2022
himachal pradesh,assault on women with intent to outrage her modesty,8.0,2022
jharkhand,assault on women with intent to outrage her modesty,4.0,2022
karnataka,assault on women with intent to outrage her modesty,9.0,2022
kerala,assault on women with intent to outrage her modesty,59.0,2022
madhya pradesh,assault on women with intent to outrage her modesty,82.0,2022
maharashtra,assault on women with intent to outrage her modesty,56.0,2022
manipur,assault on women with intent to outrage her modesty,0.0,2022
meghalaya,assault on women with intent to outrage her modesty,0.0,2022
mizoram,assault on women with intent to outrage her modesty,0.0,2022
nagaland,assault on women with intent to outrage her modesty,0.0,2022
odisha,assault on women with intent to outrage her modesty,2.0,2022
punjab,assault on women with intent to outrage her modesty,6.0,2022
rajasthan,assault on women with intent to outrage her modesty,2.0,2022
sikkim,assault on women with intent to outrage her modesty,1.0,2022
tamil nadu,assault on women with intent to outrage her modesty,15.0,2022
telangana,assault on women with intent to outrage her modesty,18.0,2022
tripura,assault on women with intent to outrage her modesty,0.0,2022
uttar pradesh,assault on women with intent to outrage her modesty,87.0,2022
uttarakhand,assault on women with intent to outrage her modesty,0.0,2022
west bengal,assault on women with intent to outrage her modesty,1.0,2022
total state(s),assault on women with intent to outrage her modesty,417.0,2022
chandigarh,assault on women with intent to outrage her modesty,1.0,2022
d&n haveli and daman & diu,assault on women with intent to outrage her modesty,1.0,2022
delhi,assault on women with intent to outrage her modesty,0.0,2022
jammu & kashmir,assault on women with intent to outrage her modesty,3.0,2022
ladakh,assault on women with intent to outrage her modesty,0.0,2022
lakshadweep,assault on women with intent to outrage her modesty,0.0,2022
puducherry,assault on women with intent to outrage her modesty,0.0,2022
total ut(s),assault on women with intent to outrage her modesty,0.0,2022
total all india,assault on women with intent to outrage her modesty,5.0,2022
andhra pradesh,kidnapping and abduction,542.0,2022
arunachal pradesh,kidnapping and abduction,25.0,2022
assam,kidnapping and abduction,566.0,2022
bihar,kidnapping and abduction,1086.0,2022
chhattisgarh,kidnapping and abduction,1272.0,2022
goa,kidnapping and abduction,18.0,2022
gujarat,kidnapping and abduction,398.0,2022
haryana,kidnapping and abduction,342.0,2022
himachal pradesh,kidnapping and abduction,220.0,2022
jharkhand,kidnapping and abduction,535.0,2022
karnataka,kidnapping and abduction,323.0,2022
kerala,kidnapping and abduction,266.0,2022
madhya pradesh,kidnapping and abduction,3044.0,2022
maharashtra,kidnapping and abduction,5602.0,2022
manipur,kidnapping and abduction,15.0,2022
meghalaya,kidnapping and abduction,61.0,2022
mizoram,kidnapping and abduction,4.0,2022
nagaland,kidnapping and abduction,7.0,2022
odisha,kidnapping and abduction,214.0,2022
punjab,kidnapping and abduction,51.0,2022
rajasthan,kidnapping and abduction,2861.0,2022
sikkim,kidnapping and abduction,5.0,2022
tamil nadu,kidnapping and abduction,180.0,2022
telangana,kidnapping and abduction,1747.0,2022
tripura,kidnapping and abduction,31.0,2022
uttar pradesh,kidnapping and abduction,4240.0,2022
uttarakhand,kidnapping and abduction,22.0,2022
west bengal,kidnapping and abduction,3357.0,2022
total state(s),kidnapping and abduction,27034.0,2022
chandigarh,kidnapping and abduction,4.0,2022
d&n haveli and daman & diu,kidnapping and abduction,10.0,2022
delhi,kidnapping and abduction,4.0,2022
jammu & kashmir,kidnapping and abduction,2665.0,2022
ladakh,kidnapping and abduction,345.0,2022
lakshadweep,kidnapping and abduction,6.0,2022
puducherry,kidnapping and abduction,0.0,2022
total ut(s),kidnapping and abduction,1.0,2022
total all india,kidnapping and abduction,3035.0,2022
andhra pradesh,exploitation of trafficked person (sec. 370a ipc),32.0,2022
arunachal pradesh,exploitation of trafficked person (sec. 370a ipc),0.0,2022
assam,exploitation of trafficked person (sec. 370a ipc),2.0,2022
bihar,exploitation of trafficked person (sec. 370a ipc),0.0,2022
chhattisgarh,exploitation of trafficked person (sec. 370a ipc),0.0,2022
goa,exploitation of trafficked person (sec. 370a ipc),4.0,2022
gujarat,exploitation of trafficked person (sec. 370a ipc),1.0,2022
haryana,exploitation of trafficked person (sec. 370a ipc),4.0,2022
himachal pradesh,exploitation of trafficked person (sec. 370a ipc),0.0,2022
jharkhand,exploitation of trafficked person (sec. 370a ipc),1.0,2022
karnataka,exploitation of trafficked person (sec. 370a ipc),1.0,2022
kerala,exploitation of trafficked person (sec. 370a ipc),1.0,2022
madhya pradesh,exploitation of trafficked person (sec. 370a ipc),4.0,2022
