state,crime_type,count,year
Lakshadweep,Selling of Minors for Prostitution (Sec.372 IPC),0.0,2021
Puducherry,Selling of Minors for Prostitution (Sec.372 IPC),0.0,2021
TOTAL UT(S),Selling of Minors for Prostitution (Sec.372 IPC),0.0,2021
TOTAL ALL INDIA,Selling of Minors for Prostitution (Sec.372 IPC),0.0,2021
Andhra Pradesh,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Arunachal Pradesh,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Assam,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Bihar,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Chhattisgarh,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Goa,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Gujarat,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Haryana,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Himachal Pradesh,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Jharkhand,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Karnataka,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Kerala,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Madhya Pradesh,Buying of Minors for Prostitution (Sec.373 IPC),1.0,2021
Maharashtra,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Manipur,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Meghalaya,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Mizoram,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Nagaland,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Odisha,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Punjab,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Rajasthan,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Sikkim,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Tamil Nadu,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Telangana,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Tripura,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Uttar Pradesh,Buying of Minors for Prostitution (Sec.373 IPC),1.0,2021
Uttarakhand,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
West Bengal,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
TOTAL STATE(S),Buying of Minors for Prostitution (Sec.373 IPC),2.0,2021
Chandigarh,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
D&N Haveli and Daman & Diu,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Delhi,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Jammu & Kashmir,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Ladakh,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Lakshadweep,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Puducherry,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
TOTAL UT(S),Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
TOTAL ALL INDIA,Buying of Minors for Prostitution (Sec.373 IPC),0.0,2021
Andhra Pradesh,"Unlawful Assembly (Sec.143, 144 & 145)",79.0,2021
Arunachal Pradesh,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Assam,"Unlawful Assembly (Sec.143, 144 & 145)",1292.0,2021
Bihar,"Unlawful Assembly (Sec.143, 144 & 145)",20.0,2021
Chhattisgarh,"Unlawful Assembly (Sec.143, 144 & 145)",28.0,2021
Goa,"Unlawful Assembly (Sec.143, 144 & 145)",14.0,2021
Gujarat,"Unlawful Assembly (Sec.143, 144 & 145)",30.0,2021
Haryana,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Himachal Pradesh,"Unlawful Assembly (Sec.143, 144 & 145)",25.0,2021
Jharkhand,"Unlawful Assembly (Sec.143, 144 & 145)",33.0,2021
Karnataka,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Kerala,"Unlawful Assembly (Sec.143, 144 & 145)",1758.0,2021
Madhya Pradesh,"Unlawful Assembly (Sec.143, 144 & 145)",3.0,2021
Maharashtra,"Unlawful Assembly (Sec.143, 144 & 145)",778.0,2021
Manipur,"Unlawful Assembly (Sec.143, 144 & 145)",1.0,2021
Meghalaya,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Mizoram,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Nagaland,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Odisha,"Unlawful Assembly (Sec.143, 144 & 145)",69.0,2021
Punjab,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Rajasthan,"Unlawful Assembly (Sec.143, 144 & 145)",3444.0,2021
Sikkim,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Tamil Nadu,"Unlawful Assembly (Sec.143, 144 & 145)",5845.0,2021
Telangana,"Unlawful Assembly (Sec.143, 144 & 145)",110.0,2021
Tripura,"Unlawful Assembly (Sec.143, 144 & 145)",1.0,2021
Uttar Pradesh,"Unlawful Assembly (Sec.143, 144 & 145)",33.0,2021
Uttarakhand,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
West Bengal,"Unlawful Assembly (Sec.143, 144 & 145)",491.0,2021
TOTAL STATE(S),"Unlawful Assembly (Sec.143, 144 & 145)",14054.0,2021
Chandigarh,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
D&N Haveli and Daman & Diu,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Delhi,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Jammu & Kashmir,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Ladakh,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Lakshadweep,"Unlawful Assembly (Sec.143, 144 & 145)",0.0,2021
Puducherry,"Unlawful Assembly (Sec.143, 144 & 145)",6.0,2021
TOTAL UT(S),"Unlawful Assembly (Sec.143, 144 & 145)",97.0,2021
TOTAL ALL INDIA,"Unlawful Assembly (Sec.143, 144 & 145)",103.0,2021
Andhra Pradesh,Rioting (Sec.147-151 IPC),0.0,2021
Arunachal Pradesh,Rioting (Sec.147-151 IPC),0.0,2021
Assam,Rioting (Sec.147-151 IPC),8.0,2021
Bihar,Rioting (Sec.147-151 IPC),743.0,2021
Chhattisgarh,Rioting (Sec.147-151 IPC),21.0,2021
Goa,Rioting (Sec.147-151 IPC),0.0,2021
Gujarat,Rioting (Sec.147-151 IPC),7.0,2021
Haryana,Rioting (Sec.147-151 IPC),16.0,2021
Himachal Pradesh,Rioting (Sec.147-151 IPC),2.0,2021
Jharkhand,Rioting (Sec.147-151 IPC),22.0,2021
Karnataka,Rioting (Sec.147-151 IPC),65.0,2021
Kerala,Rioting (Sec.147-151 IPC),0.0,2021
Madhya Pradesh,Rioting (Sec.147-151 IPC),21.0,2021
Maharashtra,Rioting (Sec.147-151 IPC),355.0,2021
Manipur,Rioting (Sec.147-151 IPC),0.0,2021
Meghalaya,Rioting (Sec.147-151 IPC),0.0,2021
Mizoram,Rioting (Sec.147-151 IPC),0.0,2021
Nagaland,Rioting (Sec.147-151 IPC),0.0,2021
Odisha,Rioting (Sec.147-151 IPC),26.0,2021
Punjab,Rioting (Sec.147-151 IPC),0.0,2021
Rajasthan,Rioting (Sec.147-151 IPC),0.0,2021
Sikkim,Rioting (Sec.147-151 IPC),0.0,2021
Tamil Nadu,Rioting (Sec.147-151 IPC),33.0,2021
Telangana,Rioting (Sec.147-151 IPC),0.0,2021
Tripura,Rioting (Sec.147-151 IPC),0.0,2021
Uttar Pradesh,Rioting (Sec.147-151 IPC),95.0,2021
Uttarakhand,Rioting (Sec.147-151 IPC),0.0,2021
West Bengal,Rioting (Sec.147-151 IPC),0.0,2021
TOTAL STATE(S),Rioting (Sec.147-151 IPC),1414.0,2021
Chandigarh,Rioting (Sec.147-151 IPC),0.0,2021
D&N Haveli and Daman & Diu,Rioting (Sec.147-151 IPC),5.0,2021
Delhi,Rioting (Sec.147-151 IPC),0.0,2021
Jammu & Kashmir,Rioting (Sec.147-151 IPC),0.0,2021
Ladakh,Rioting (Sec.147-151 IPC),0.0,2021
Lakshadweep,Rioting (Sec.147-151 IPC),0.0,2021
Puducherry,Rioting (Sec.147-151 IPC),0.0,2021
TOTAL UT(S),Rioting (Sec.147-151 IPC),0.0,2021
TOTAL ALL INDIA,Rioting (Sec.147-151 IPC),5.0,2021
Andhra Pradesh,Rioting (Sec.147-151 IPC),17.0,2021
Arunachal Pradesh,Rioting (Sec.147-151 IPC),0.0,2021
Assam,Rioting (Sec.147-151 IPC),10.0,2021
Bihar,Rioting (Sec.147-151 IPC),97.0,2021
Chhattisgarh,Rioting (Sec.147-151 IPC),13.0,2021
Goa,Rioting (Sec.147-151 IPC),4.0,2021
Gujarat,Rioting (Sec.147-151 IPC),1.0,2021
Haryana,Rioting (Sec.147-151 IPC),1.0,2021
Himachal Pradesh,Rioting (Sec.147-151 IPC),0.0,2021
Jharkhand,Rioting (Sec.147-151 IPC),10.0,2021
Karnataka,Rioting (Sec.147-151 IPC),1.0,2021
Kerala,Rioting (Sec.147-151 IPC),29.0,2021
Madhya Pradesh,Rioting (Sec.147-151 IPC),46.0,2021
Maharashtra,Rioting (Sec.147-151 IPC),29.0,2021
Manipur,Rioting (Sec.147-151 IPC),7.0,2021
Meghalaya,Rioting (Sec.147-151 IPC),0.0,2021
Mizoram,Rioting (Sec.147-151 IPC),0.0,2021
Nagaland,Rioting (Sec.147-151 IPC),1.0,2021
Odisha,Rioting (Sec.147-151 IPC),0.0,2021
Punjab,Rioting (Sec.147-151 IPC),0.0,2021
Rajasthan,Rioting (Sec.147-151 IPC),1.0,2021
Sikkim,Rioting (Sec.147-151 IPC),0.0,2021
Tamil Nadu,Rioting (Sec.147-151 IPC),5.0,2021
Telangana,Rioting (Sec.147-151 IPC),31.0,2021
Tripura,Rioting (Sec.147-151 IPC),11.0,2021
Uttar Pradesh,Rioting (Sec.147-151 IPC),16.0,2021
Uttarakhand,Rioting (Sec.147-151 IPC),0.0,2021
West Bengal,Rioting (Sec.147-151 IPC),4.0,2021
TOTAL STATE(S),Rioting (Sec.147-151 IPC),334.0,2021
Chandigarh,Rioting (Sec.147-151 IPC),0.0,2021
D&N Haveli and Daman & Diu,Rioting (Sec.147-151 IPC),4.0,2021
Delhi,Rioting (Sec.147-151 IPC),1.0,2021
Jammu & Kashmir,Rioting (Sec.147-151 IPC),6.0,2021
Ladakh,Rioting (Sec.147-151 IPC),136.0,2021
Lakshadweep,Rioting (Sec.147-151 IPC),0.0,2021
Puducherry,Rioting (Sec.147-151 IPC),0.0,2021
TOTAL UT(S),Rioting (Sec.147-151 IPC),0.0,2021
TOTAL ALL INDIA,Rioting (Sec.147-151 IPC),147.0,2021
Andhra Pradesh,Offences promoting enmity between different groups (Total),119.0,2021
Arunachal Pradesh,Offences promoting enmity between different groups (Total),2.0,2021
Assam,Offences promoting enmity between different groups (Total),78.0,2021
Bihar,Offences promoting enmity between different groups (Total),2.0,2021
Chhattisgarh,Offences promoting enmity between different groups (Total),7.0,2021
Goa,Offences promoting enmity between different groups (Total),3.0,2021
Gujarat,Offences promoting enmity between different groups (Total),12.0,2021
Haryana,Offences promoting enmity between different groups (Total),48.0,2021
Himachal Pradesh,Offences promoting enmity between different groups (Total),11.0,2021
Jharkhand,Offences promoting enmity between different groups (Total),10.0,2021
Karnataka,Offences promoting enmity between different groups (Total),74.0,2021
Kerala,Offences promoting enmity between different groups (Total),31.0,2021
Madhya Pradesh,Offences promoting enmity between different groups (Total),50.0,2021
Maharashtra,Offences promoting enmity between different groups (Total),82.0,2021
Manipur,Offences promoting enmity between different groups (Total),31.0,2021
Meghalaya,Offences promoting enmity between different groups (Total),7.0,2021
Mizoram,Offences promoting enmity between different groups (Total),0.0,2021
Nagaland,Offences promoting enmity between different groups (Total),1.0,2021
Odisha,Offences promoting enmity between different groups (Total),4.0,2021
Punjab,Offences promoting enmity between different groups (Total),13.0,2021
Rajasthan,Offences promoting enmity between different groups (Total),81.0,2021
Sikkim,Offences promoting enmity between different groups (Total),0.0,2021
Tamil Nadu,Offences promoting enmity between different groups (Total),94.0,2021
Telangana,Offences promoting enmity between different groups (Total),86.0,2021
Tripura,Offences promoting enmity between different groups (Total),20.0,2021
Uttar Pradesh,Offences promoting enmity between different groups (Total),118.0,2021
Uttarakhand,Offences promoting enmity between different groups (Total),26.0,2021
West Bengal,Offences promoting enmity between different groups (Total),40.0,2021
TOTAL STATE(S),Offences promoting enmity between different groups (Total),1050.0,2021
Chandigarh,Offences promoting enmity between different groups (Total),0.0,2021
D&N Haveli and Daman & Diu,Offences promoting enmity between different groups (Total),0.0,2021
Delhi,Offences promoting enmity between different groups (Total),1.0,2021
Jammu & Kashmir,Offences promoting enmity between different groups (Total),17.0,2021
Ladakh,Offences promoting enmity between different groups (Total),29.0,2021
Lakshadweep,Offences promoting enmity between different groups (Total),0.0,2021
Puducherry,Offences promoting enmity between different groups (Total),0.0,2021
TOTAL UT(S),Offences promoting enmity between different groups (Total),7.0,2021
TOTAL ALL INDIA,Offences promoting enmity between different groups (Total),54.0,2021
Andhra Pradesh,Theft (Section 379 IPC),6441.0,2021
Arunachal Pradesh,Theft (Section 379 IPC),432.0,2021
Assam,Theft (Section 379 IPC),12654.0,2021
Bihar,Theft (Section 379 IPC),12671.0,2021
Chhattisgarh,Theft (Section 379 IPC),3982.0,2021
Goa,Theft (Section 379 IPC),398.0,2021
Gujarat,Theft (Section 379 IPC),4521.0,2021
Haryana,Theft (Section 379 IPC),8689.0,2021
Himachal Pradesh,Theft (Section 379 IPC),250.0,2021
Jharkhand,Theft (Section 379 IPC),4533.0,2021
Karnataka,Theft (Section 379 IPC),7325.0,2021
Kerala,Theft (Section 379 IPC),1826.0,2021
Madhya Pradesh,Theft (Section 379 IPC),14195.0,2021
Maharashtra,Theft (Section 379 IPC),39478.0,2021
Manipur,Theft (Section 379 IPC),182.0,2021
Meghalaya,Theft (Section 379 IPC),557.0,2021
Mizoram,Theft (Section 379 IPC),906.0,2021
Nagaland,Theft (Section 379 IPC),149.0,2021
Odisha,Theft (Section 379 IPC),8604.0,2021
Punjab,Theft (Section 379 IPC),4080.0,2021
Rajasthan,Theft (Section 379 IPC),12698.0,2021
Sikkim,Theft (Section 379 IPC),31.0,2021
Tamil Nadu,Theft (Section 379 IPC),7556.0,2021
Telangana,Theft (Section 379 IPC),7971.0,2021
Tripura,Theft (Section 379 IPC),209.0,2021
Uttar Pradesh,Theft (Section 379 IPC),17900.0,2021
Uttarakhand,Theft (Section 379 IPC),1232.0,2021
West Bengal,Theft (Section 379 IPC),6467.0,2021
TOTAL STATE(S),Theft (Section 379 IPC),185937.0,2021
Chandigarh,Theft (Section 379 IPC),19.0,2021
D&N Haveli and Daman & Diu,Theft (Section 379 IPC),299.0,2021
Delhi,Theft (Section 379 IPC),32.0,2021
Jammu & Kashmir,Theft (Section 379 IPC),162071.0,2021
Ladakh,Theft (Section 379 IPC),1297.0,2021
Lakshadweep,Theft (Section 379 IPC),8.0,2021
Puducherry,Theft (Section 379 IPC),6.0,2021
TOTAL UT(S),Theft (Section 379 IPC),185.0,2021
TOTAL ALL INDIA,Theft (Section 379 IPC),163917.0,2021
Andhra Pradesh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),3789.0,2021
Arunachal Pradesh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),164.0,2021
Assam,Burglary (Sec.454 to 460 r/w Sec.380 IPC),5010.0,2021
Bihar,Burglary (Sec.454 to 460 r/w Sec.380 IPC),4052.0,2021
Chhattisgarh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),4615.0,2021
Goa,Burglary (Sec.454 to 460 r/w Sec.380 IPC),133.0,2021
Gujarat,Burglary (Sec.454 to 460 r/w Sec.380 IPC),2911.0,2021
Haryana,Burglary (Sec.454 to 460 r/w Sec.380 IPC),8389.0,2021
Himachal Pradesh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),292.0,2021
Jharkhand,Burglary (Sec.454 to 460 r/w Sec.380 IPC),1786.0,2021
Karnataka,Burglary (Sec.454 to 460 r/w Sec.380 IPC),4818.0,2021
Kerala,Burglary (Sec.454 to 460 r/w Sec.380 IPC),1947.0,2021
Madhya Pradesh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),9149.0,2021
Maharashtra,Burglary (Sec.454 to 460 r/w Sec.380 IPC),13301.0,2021
Manipur,Burglary (Sec.454 to 460 r/w Sec.380 IPC),52.0,2021
Meghalaya,Burglary (Sec.454 to 460 r/w Sec.380 IPC),113.0,2021
Mizoram,Burglary (Sec.454 to 460 r/w Sec.380 IPC),547.0,2021
Nagaland,Burglary (Sec.454 to 460 r/w Sec.380 IPC),77.0,2021
Odisha,Burglary (Sec.454 to 460 r/w Sec.380 IPC),5133.0,2021
Punjab,Burglary (Sec.454 to 460 r/w Sec.380 IPC),3199.0,2021
Rajasthan,Burglary (Sec.454 to 460 r/w Sec.380 IPC),6821.0,2021
Sikkim,Burglary (Sec.454 to 460 r/w Sec.380 IPC),43.0,2021
Tamil Nadu,Burglary (Sec.454 to 460 r/w Sec.380 IPC),5157.0,2021
Telangana,Burglary (Sec.454 to 460 r/w Sec.380 IPC),4831.0,2021
Tripura,Burglary (Sec.454 to 460 r/w Sec.380 IPC),144.0,2021
Uttar Pradesh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),6363.0,2021
Uttarakhand,Burglary (Sec.454 to 460 r/w Sec.380 IPC),508.0,2021
West Bengal,Burglary (Sec.454 to 460 r/w Sec.380 IPC),90.0,2021
TOTAL STATE(S),Burglary (Sec.454 to 460 r/w Sec.380 IPC),93434.0,2021
Chandigarh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),15.0,2021
D&N Haveli and Daman & Diu,Burglary (Sec.454 to 460 r/w Sec.380 IPC),93.0,2021
Delhi,Burglary (Sec.454 to 460 r/w Sec.380 IPC),46.0,2021
Jammu & Kashmir,Burglary (Sec.454 to 460 r/w Sec.380 IPC),2637.0,2021
Ladakh,Burglary (Sec.454 to 460 r/w Sec.380 IPC),1485.0,2021
Lakshadweep,Burglary (Sec.454 to 460 r/w Sec.380 IPC),11.0,2021
Puducherry,Burglary (Sec.454 to 460 r/w Sec.380 IPC),0.0,2021
TOTAL UT(S),Burglary (Sec.454 to 460 r/w Sec.380 IPC),71.0,2021
TOTAL ALL INDIA,Burglary (Sec.454 to 460 r/w Sec.380 IPC),4358.0,2021
Andhra Pradesh,Dacoity,0.0,2021
Arunachal Pradesh,Dacoity,0.0,2021
Assam,Dacoity,0.0,2021
Bihar,Dacoity,1.0,2021
Chhattisgarh,Dacoity,1.0,2021
Goa,Dacoity,0.0,2021
Gujarat,Dacoity,0.0,2021
Haryana,Dacoity,1.0,2021
Himachal Pradesh,Dacoity,0.0,2021
Jharkhand,Dacoity,0.0,2021
Karnataka,Dacoity,1.0,2021
Kerala,Dacoity,1.0,2021
Madhya Pradesh,Dacoity,3.0,2021
Maharashtra,Dacoity,7.0,2021
Manipur,Dacoity,0.0,2021
Meghalaya,Dacoity,0.0,2021
Mizoram,Dacoity,0.0,2021
Nagaland,Dacoity,0.0,2021
Odisha,Dacoity,0.0,2021
Punjab,Dacoity,0.0,2021
Rajasthan,Dacoity,1.0,2021
Sikkim,Dacoity,0.0,2021
Tamil Nadu,Dacoity,0.0,2021
Telangana,Dacoity,0.0,2021
Tripura,Dacoity,0.0,2021
Uttar Pradesh,Dacoity,2.0,2021
Uttarakhand,Dacoity,0.0,2021
West Bengal,Dacoity,1.0,2021
TOTAL STATE(S),Dacoity,19.0,2021
Chandigarh,Dacoity,0.0,2021
D&N Haveli and Daman & Diu,Dacoity,0.0,2021
Delhi,Dacoity,0.0,2021
Jammu & Kashmir,Dacoity,0.0,2021
Ladakh,Dacoity,0.0,2021
Lakshadweep,Dacoity,0.0,2021
Puducherry,Dacoity,0.0,2021
TOTAL UT(S),Dacoity,0.0,2021
TOTAL ALL INDIA,Dacoity,0.0,2021
Andhra Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),23.0,2021
Arunachal Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Assam,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),7.0,2021
Bihar,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),50.0,2021
Chhattisgarh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),4.0,2021
Goa,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Gujarat,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),18.0,2021
Haryana,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),9.0,2021
Himachal Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Jharkhand,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Karnataka,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),384.0,2021
Kerala,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),8.0,2021
Madhya Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),190.0,2021
Maharashtra,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),230.0,2021
Manipur,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Meghalaya,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1.0,2021
Mizoram,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Nagaland,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Odisha,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),197.0,2021
Punjab,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),97.0,2021
Rajasthan,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),62.0,2021
Sikkim,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Tamil Nadu,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),128.0,2021
Telangana,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Tripura,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1.0,2021
Uttar Pradesh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),225.0,2021
Uttarakhand,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),2.0,2021
West Bengal,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),2415.0,2021
TOTAL STATE(S),Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),4051.0,2021
Chandigarh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
D&N Haveli and Daman & Diu,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),1.0,2021
Delhi,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Jammu & Kashmir,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),2.0,2021
Ladakh,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Lakshadweep,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
Puducherry,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),0.0,2021
TOTAL UT(S),Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),6.0,2021
TOTAL ALL INDIA,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),9.0,2021
Andhra Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),32.0,2021
Arunachal Pradesh,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0.0,2021
Assam,Criminal Misappropriation (Sec.403/404 r/w Other IPC),27.0,2021
